node_station,client_count,x_station,y_station,station_count
1095641825,71,-77.44697,38.29995,2
1095642505,62,-77.40824,38.42154,3
1095642516,1122,-77.41362,38.42088,1
1095693721,176,-79.97823000000001,37.22807,1
1095693760,316,-77.46004,38.46891,1
1095699320,165,-78.10301,38.91363,1
1095700307,345,-77.40632,38.46182,2
1095702602,39,-77.47129,37.74688,1
1095702608,258,-77.47216,37.74627,1
1095703980,225,-78.18791,38.911390000000004,2
1095704108,81,-78.19051999999999,38.96118,1
1095704124,42,-77.44623,38.29268,1
1095704727,98,-78.19962,38.947179999999996,1
1095709717,255,-82.05181999999999,36.74655,1
1095712805,595,-77.41144,38.46795,1
1095713023,85,-81.89886,36.738929999999996,1
1095719602,298,-82.08735,36.652159999999995,1
1095754913,444,-77.40865,38.312020000000004,2
1095755626,202,-77.4278,37.70151,1
1095763993,69,-81.78186,36.76912,1
1095766346,283,-79.96001,37.25238,1
1095766510,340,-77.38545,37.657790000000006,3
1095766512,48,-77.38604000000001,37.658970000000004,2
1095768823,126,-77.49292,37.4286,1
1095770210,115,-81.85386,36.74788,1
1095779237,1150,-77.56187,38.285940000000004,1
1095780656,401,-77.43571,38.32973,1
1095787274,29,-76.9033,36.68855,1
1095812629,78,-78.46023000000001,38.13681,1
1095828158,128,-82.1831,36.61823,1
1095836110,132,-78.28655,38.96645,1
1095836115,45,-78.26116,38.939409999999995,1
1095836366,420,-77.49693,38.25935,1
1095837582,281,-76.53036,36.95293,1
1095837586,104,-76.53249,36.9512,1
1095837930,677,-77.42753,38.311170000000004,1
1095838252,149,-77.50685,38.25075,1
1095839770,33,-77.69318,38.5005,1
1095840344,333,-79.9552,37.2675,1
1095844684,167,-77.70874,38.32136,1
1095846186,588,-79.96531999999999,37.21877,1
1095848648,56,-77.51661,38.30386,1
1095852270,40,-77.51039,38.19294,1
1095852274,50,-77.50976,38.19202,1
1096050893,93,-82.12321,36.62999,5
1096117530,80,-78.19925,37.10776,1
1096117535,134,-78.1306,37.1626,1
1096181487,57,-77.56693,38.29144,1
1097401754,29,-77.52144,38.364020000000004,2
1097523361,169,-77.69972,39.136140000000005,1
1097561400,385,-77.97218000000001,39.1472,2
1098637577,131,-81.88247,36.68307,1
1099531543,401,-77.4067,38.86522,1
1100952345,904,-77.55245,38.7764,1
1100954503,130,-77.58255,37.40312,2
1100960794,385,-77.41855,37.243829999999996,2
1100961476,12,-77.55435,37.4005,1
1100961479,240,-77.55487,37.48103,1
1100961489,202,-77.42432,37.23638,1
1101019527,81,-77.55144,38.63321,1
1101094759,87,-78.49582,38.66851,1
1101105685,422,-77.65364,37.49422,1
1101124104,113,-77.48806,37.29,1
1101127000,724,-77.55974,37.52429,1
1101128897,184,-77.59676,37.28988,1
1101143781,122,-77.31629000000001,37.32519,1
1102016033,516,-77.53941,38.25632,1
1103109662,147,-76.76534000000001,37.31418,1
1103248902,23,-78.70755,38.05058,1
1103319492,228,-77.93415,38.075,1
1103685096,41,-77.69582,38.50182,1
1103709108,48,-77.04696,37.498020000000004,1
1103780188,101,-76.98181,36.96987,2
1103783957,62,-77.0297,36.99452,1
1103783958,22,-77.0252,36.992,1
1103868580,200,-77.38252,37.40047,1
1103884518,140,-77.56791,39.24861,1
1104725929,235,-77.40765,37.51275,1
1104795211,502,-77.5701,37.61963,1
1104833094,70,-79.22883,37.81163,1
1104834196,302,-78.49256,38.042809999999996,1
1105070189,993,-77.42504,37.60621,1
1105214728,1937,-77.07672,38.86768,1
1109985392,223,-77.55781999999999,38.23465,2
1109985393,415,-77.55839,38.234190000000005,1
1110081304,479,-77.50585,38.3515,3
1110119778,50,-78.18491,38.90783,1
1110145796,382,-77.56781,39.1085,1
1110225571,200,-77.66435,37.47467,1
1110228032,182,-77.56938000000001,39.10532,1
1110230877,809,-77.42683000000001,38.47541,1
1110581317,156,-78.18321,38.91036,1
1110618520,56,-77.49294,37.59002,6
1112297478,441,-77.60868,37.35032,1
1112836751,592,-77.3563,37.32434,1
1112869675,36,-75.53119000000001,37.97606,1
1113290228,40,-77.52426,38.93157,1
1113501774,241,-77.36431,37.20252,1
1113506442,171,-76.52977,36.93438,1
1113507096,129,-76.3111,36.77316,1
1114469780,198,-77.52933,38.34964,1
1114469781,85,-77.51634,38.36323,1
1114479801,308,-77.43544,38.3112,1
1114510835,128,-77.46799,38.41879,1
1114511084,1007,-77.45354,38.456070000000004,1
1114515643,79,-77.37212,38.27089,1
1114959709,449,-77.43677,38.33768,1
1115030806,345,-77.5667,38.40167,1
1115434140,585,-77.54074,38.940690000000004,1
1115790943,61,-77.34428,39.000170000000004,2
1115790945,189,-77.34188,38.99834,1
1117495677,203,-79.19666,37.52152,1
1118112459,87,-77.91674,39.17259,1
1118919190,731,-77.50166999999999,37.572340000000004,1
1118919355,705,-77.50264,37.470279999999995,1
1119034938,349,-77.40573,37.541129999999995,1
1119034986,617,-77.43815,37.57178,1
1119106022,446,-77.42414000000001,37.54634,1
1119106855,603,-77.44395,37.546820000000004,1
1119144544,3,-77.44106,37.53756,1
1119193421,113,-77.4499,37.599940000000004,1
1119193604,142,-77.43793000000001,37.47258,1
1119194141,398,-77.46426,37.58406,3
1119194580,404,-77.4888,37.518609999999995,1
1119194744,648,-77.47553,37.51015,1
1119245827,46,-77.3353,37.61282,1
1119749023,395,-76.24455,36.88537,1
1119753579,852,-76.23849,36.89655,1
1119927209,26,-76.60039,36.84366,1
1119930553,90,-76.48971,36.82314,1
1119981022,140,-76.5666,36.861709999999995,3
1119986104,114,-76.7369,36.617309999999996,1
1120035993,17,-76.86991,36.62641,1
1120635679,51,-78.67084,37.44304,1
1120635682,42,-78.67175999999999,37.462759999999996,1
1120698102,377,-76.13701999999999,36.83708,1
1121182494,395,-76.22941,36.77363,2
1121763552,246,-75.46500999999999,37.96757,1
1121857315,98,-75.50782,37.93485,1
1121936840,948,-76.58415,36.77069,1
1121958889,341,-79.20908,37.36262,1
1121968232,98,-78.37249,38.2926,1
1122034989,10,-80.07644,37.18043,1
1122139551,4,-79.73885,37.43786,1
1122139563,175,-78.96668000000001,37.92243,4
1122141168,25,-79.1591,37.840070000000004,1
1122141174,10,-79.0537,37.89777,1
1122148954,33,-79.54194,37.49413,1
1122149532,94,-80.2322,36.90729,1
1122304839,212,-77.37103,37.09015,1
1122419452,402,-76.05157,36.730979999999995,1
1122427157,209,-77.20255999999999,37.27235,1
1122573753,158,-77.36997,37.60488,2
1122647301,259,-76.44389,37.01817,1
1123353884,233,-76.45619,37.0131,1
1123381426,65,-77.55566999999999,36.705090000000006,1
1123384836,45,-77.4598,39.012440000000005,1
1123401126,67,-77.17618,38.77628,1
1123413164,221,-76.45918,37.07022,1
1123517970,310,-77.37344,38.95963,1
1123652186,153,-76.30029,36.86019,1
1123678795,573,-76.20535,36.91661,1
1123719708,48,-75.83166999999999,37.52182,1
1123732299,670,-76.2785,36.85808,1
1123802799,382,-76.27837,36.85195,1
1123907713,59,-77.27797,37.01355,1
1123956835,768,-77.59102,37.60416,2
1123962859,289,-77.21330999999999,37.47772,2
1124024586,278,-76.20909,36.910790000000006,1
1124042851,510,-77.60479000000001,37.58401,3
1124113046,1197,-76.13895,36.78828,2
1124114078,141,-77.35249,37.56879,1
1124132062,68,-77.24629,36.90339,2
1124143478,20,-77.13655,36.85862,1
1124188259,294,-76.19161,36.7789,5
1124189959,163,-77.26989,37.482209999999995,1
1124193280,194,-77.60667,37.64455,1
1124196330,1225,-76.04773,36.78232,2
1124203856,75,-77.44878,36.71697,1
1124213668,27,-76.08476,36.607040000000005,1
1124214438,190,-76.02839,36.66961,1
1124214888,8,-77.58435,37.64318,1
1124244289,424,-76.01380999999999,36.84278,2
1124250009,804,-76.17911,36.90501,1
1124277052,160,-76.08355999999999,36.58597,1
1124299763,201,-77.45430999999999,37.563829999999996,1
1124316904,1178,-76.07760999999999,36.82797,1
1124316907,211,-77.42543,37.55482,1
1124560632,146,-76.07455999999999,36.81589,1
1124788265,134,-77.49364,37.592729999999996,4
1124795164,34,-76.08596999999999,36.61577,1
1124838721,110,-76.32804,36.60187,1
1124840779,116,-77.32091,37.52308,2
1124840973,34,-76.05904,36.7486,1
1124841654,315,-76.31047,36.72233,2
1124843066,60,-76.29978,36.730290000000004,1
1124851491,267,-76.39491,37.021190000000004,2
1124853852,168,-77.46771,37.60577,1
1124855460,415,-77.46733,37.60253,1
1124900811,910,-76.02565,36.85695,2
1124905435,116,-76.20226,36.61047,1
1124942465,54,-81.14416999999999,37.17719,1
1124945680,376,-76.43947,36.84298,1
1125060151,443,-76.32683,36.77813,1
1125060154,524,-76.34192,36.78587,2
1125060334,454,-76.34532,36.7443,1
1125063311,464,-76.23861,36.802859999999995,1
1125067568,2,-78.15395,39.167429999999996,1
1125067569,56,-78.15366999999999,39.16733,1
1125074831,211,-75.98215,36.869409999999995,1
1125147148,55,-76.20362,36.6421,1
1125158557,98,-76.41967,37.059059999999995,1
1125230354,962,-76.28874,36.7208,2
1125231646,637,-76.33556999999999,36.78164,3
1125295681,76,-76.36276,37.03546,1
1125327920,467,-76.23821,36.71297,2
1125498932,250,-76.32175,37.04288,1
1125501985,200,-76.36707,37.036229999999996,1
1125516154,308,-76.27152,36.77213,2
1125567953,649,-76.24011999999999,36.7332,1
1125579697,13,-77.63103000000001,37.65784,1
1125593175,6,-77.63152,37.65807,1
1125656374,246,-76.41898,36.86551,1
1125671658,92,-78.15171,36.720620000000004,1
1125738814,417,-77.76893000000001,38.36991,2
1125765185,53,-76.90101,37.5241,1
1126433887,660,-77.3197,37.27874,1
1126476096,379,-77.2996,37.28658,1
1127172921,53,-79.87826,37.48431,1
1127191197,71,-81.95170999999999,37.18844,1
1127199978,59,-82.01904,37.2256,1
1127203639,136,-82.14706,37.307809999999996,1
1127204592,334,-80.851,36.80534,1
1127205769,64,-79.18821,37.317370000000004,1
1127246715,91,-79.95579000000001,37.120059999999995,1
1127260681,223,-78.85829,36.72019,1
1127272090,141,-80.64241,37.32082,2
1127301995,21,-78.15966999999999,38.71354,1
1127406288,325,-77.29216,37.67613,2
1127518777,100,-77.28953,37.643209999999996,1
1127523934,189,-77.61194,37.79694,1
1127524276,236,-77.71543,37.803309999999996,1
1127570224,31,-77.65059000000001,37.938759999999995,1
1127577590,89,-77.36734,37.76273,2
1127679949,56,-77.58735,37.73191,1
1127680872,283,-77.48213,37.75886,1
1127700431,117,-78.20204,37.28049,1
1127702091,125,-80.41657,37.20235,1
1127704778,94,-79.57889,36.61332,1
1127763336,28,-79.1036,37.38647,1
1127765479,92,-78.13747,37.18452,1
1127770508,127,-78.38717,37.26753,1
1127823277,169,-78.14889000000001,37.19015,2
1127826957,304,-80.62431,37.0875,1
1127836132,110,-77.4134,37.71651,1
1127841052,41,-79.38213,37.81628,1
1127846350,82,-79.47108,37.69735,1
1127868078,395,-81.2838,37.235640000000004,2
1127870063,387,-77.42045,37.567,1
1127881296,130,-82.08663,36.7841,1
1127882921,215,-82.74405,36.87044,2
1127883518,108,-82.11202,36.81532,1
1127887301,27,-77.31149,37.67606,1
1127910295,115,-80.99648,36.93765,1
1127918757,204,-76.27163,36.833,1
1127987115,146,-77.31811,37.59083,1
1128273604,32,-76.64799000000001,37.28266,1
1128279918,510,-77.37415,37.607890000000005,1
1128304047,147,-81.38396999999999,36.88367,1
1128307815,128,-81.59955,36.81281,1
1128351905,100,-76.66479,36.693,1
1128352390,106,-76.6699,36.60066,1
1128352391,34,-76.67345,36.597609999999996,1
1128364312,45,-76.67123000000001,36.672940000000004,1
1128370376,223,-80.41620999999999,37.116690000000006,2
1128375528,271,-76.53199000000001,36.78347,1
1128375533,190,-76.51337,36.89372,1
1128375780,484,-76.51420999999999,36.80291,1
1128377687,782,-76.58778000000001,36.72345,1
1128381903,414,-76.52064,37.224909999999994,1
1128394406,90,-76.63042,36.72616,1
1128404965,122,-76.63329,36.78342,1
1128406884,48,-76.46136,36.81736,1
1128408288,116,-76.59389,36.61181,1
1128410818,112,-76.5888,36.761109999999995,1
1128487536,161,-76.58495,36.83433,1
1128487908,27,-77.87925,38.992979999999996,1
1128487918,239,-78.00043000000001,38.94603,1
1128487920,270,-77.9724,38.79526,1
1128487925,236,-77.92268,38.71031,1
1128513492,156,-82.59931,36.94164,1
1128521068,44,-77.64161,38.65603,1
1128534431,87,-77.6285,38.6717,1
1128564561,404,-77.76281,38.73633,2
1128565213,26,-77.73224,38.59877,1
1128579270,996,-76.42952,37.105270000000004,1
1128590794,173,-76.43216,37.12064,1
1130229236,509,-76.33847,36.82375,2
1130605486,151,-76.65164,37.281259999999996,1
1130637905,166,-76.31557,36.811609999999995,2
1130669643,251,-76.29849,36.83984,1
1130692043,395,-76.32903,36.82054,1
1130777236,89,-77.85571,38.87751,1
1130946562,212,-76.30653000000001,36.82793,1
1131004741,88,-77.79019,38.75716,1
1132440388,102,-80.56105,36.71405,1
1132472885,13,-80.54016999999999,36.71602,1
1133061734,368,-76.18271999999999,36.871559999999995,1
1133155669,433,-76.76024,37.33886,1
1133155822,212,-76.61533,37.22417,1
1133155973,199,-76.77423,37.39264,1
1133179812,326,-76.83454,37.43483,1
1133195375,430,-76.78126999999999,37.25093,1
1133195384,257,-76.76267,37.247859999999996,1
1133321029,153,-76.76775,37.365359999999995,1
1133483873,54,-76.73389,37.288990000000005,1
1133933996,47,-79.9443,37.2736,1
1134158609,516,-78.85804,38.44278,4
1134255605,276,-77.45673000000001,37.943490000000004,1
1134300521,83,-76.3482,36.67552,1
1134312633,78,-77.40616,37.37424,1
1134509498,34,-78.22268000000001,39.193909999999995,1
1134709430,1253,-77.70212,37.40064,1
1134935237,33,-78.55185,37.552240000000005,1
1134946973,26,-78.86975,37.769740000000006,1
1134948000,844,-77.51143,38.30713,4
1134948108,505,-78.48963,38.02637,1
1134949115,574,-78.5089,38.02214,1
1134981612,312,-78.32119,38.20422,1
1135187152,442,-78.4852,38.01615,1
1135207627,1091,-77.11928,38.799640000000004,1
1135250424,192,-77.37281999999999,38.83635,1
1135336066,33,-75.96693,37.21297,2
1135338273,53,-75.96876999999999,37.18152,1
1135348617,259,-75.84841,37.490359999999995,1
1135351020,407,-75.97889,37.28055,3
1135374468,141,-77.36091,37.07817,1
1135964652,626,-77.4566,38.22462,3
1136022709,70,-76.51335,37.2329,1
1136048834,5,-77.49951,38.21917,2
1136137159,41,-77.19625,38.73239,2
1136145222,487,-77.22480999999999,38.70165,3
1136145223,270,-77.22586,38.69642,1
1136206916,31,-76.60259,37.58332,1
1136301894,368,-76.28251999999999,37.39932,1
1136302605,104,-79.8804,36.7051,1
1136302743,128,-76.3306,37.457229999999996,1
1136305236,59,-78.24686,38.91878,1
1136357054,256,-79.06436,38.15818,1
1136382899,477,-78.89979,38.08178,1
1136535142,121,-79.06728000000001,38.13702,1
1136591796,128,-77.66189,37.24406,1
1136726805,803,-78.19609,38.935179999999995,1
1136774387,71,-77.97893,37.38279,1
1136774388,30,-77.97776999999999,37.37891,1
1136783407,515,-78.19383,38.92244,1
1136891473,140,-77.33657,38.5671,2
1137005872,338,-77.48571,37.20422,1
1137006117,69,-77.79755,37.655559999999994,1
1137006142,123,-76.54286,36.94055,1
1137006212,152,-76.7733,36.87999,1
1137006331,125,-77.69008000000001,37.16618,1
1137006359,129,-76.81275,36.98981,1
1137006768,41,-76.90061999999999,36.68355,3
1137013363,372,-76.32176,37.43127,1
1137016992,308,-77.31241999999999,37.21463,2
1137019754,315,-77.38801,37.2059,1
1137020029,141,-77.38299,37.21999,1
1137025660,59,-77.50225,38.24265,2
1137048973,80,-78.02765,38.37777,1
1137054820,14,-77.66159,37.128659999999996,1
1137056779,213,-78.33022,37.89605,3
1137058086,242,-77.59825,37.214059999999996,1
1137061320,200,-77.65074,36.958220000000004,1
1137064614,224,-77.99611,37.30811,1
1137071459,260,-76.37695,37.13305,2
1137071516,333,-76.37893000000001,37.132670000000005,1
1137100827,291,-76.64843,36.97452,1
1137107808,80,-77.5529,37.11799,1
1137111261,75,-78.06668,38.313959999999994,1
1137117111,107,-77.14645,38.02987,1
1137117657,182,-78.37269,37.795590000000004,1
1137125265,155,-78.87239,38.06344,1
1137126477,94,-79.04475,38.15159,1
1137126552,94,-78.33248,37.8103,1
1137149012,46,-76.32287,37.4423,1
1137153328,146,-77.43029,37.22022,1
1137157298,112,-77.09533,37.21482,1
1137159776,153,-77.28466,37.22347,1
1137159778,113,-77.26106,37.20862,1
1137162687,47,-77.42249,37.20358,1
1137162781,65,-77.35508,37.13905,2
1137170145,118,-77.72624,37.55741,1
1137176334,117,-77.81647,37.59657,1
1137178191,96,-77.33288,37.20112,1
1137181031,208,-78.06275,37.60872,1
1137197972,74,-77.06909,37.71601,1
1137199508,145,-76.89347,37.59153,1
1137199510,136,-76.84671999999999,37.57938,1
1137223434,181,-78.05932,37.708890000000004,1
1137228688,151,-80.82891,36.98207,1
1137254177,231,-78.4707,38.04643,1
1137374993,113,-77.79409,37.51497,1
1137380171,117,-77.95554,37.56021,1
1137381125,136,-77.09787,37.03525,1
1137384301,27,-78.35495999999999,38.654709999999994,1
1137387009,340,-77.12449000000001,37.53345,2
1137390547,97,-77.02402,37.10955,1
1137394818,451,-77.16715,37.43145,1
1137395312,87,-78.17469,38.90934,1
1137395330,256,-78.19157,38.928340000000006,1
1137395340,62,-77.49603,36.85117,1
1137401983,99,-78.12747,38.62263,1
1137570323,563,-77.2915,38.87229,1
1137611943,143,-77.09648,38.886359999999996,1
1137612961,28,-78.01049,37.566159999999996,1
1137681269,100,-79.9838,36.74994,1
1137688264,42,-77.15538000000001,38.76647,1
1137693570,85,-79.93871999999999,36.65806,1
1137695613,188,-79.85801,36.710809999999995,1
1137764951,93,-79.86086,36.635459999999995,1
1137825522,50,-79.95425999999999,36.74022,1
1137876642,131,-76.39217,37.12097,1
1137880880,71,-77.09245,37.529540000000004,2
1137882853,148,-77.10722,37.03233,1
1137882898,75,-77.18036,36.940459999999995,1
1137884381,534,-77.30190999999999,38.7884,2
1137926092,394,-77.29715999999999,38.78617,1
1137927089,71,-77.03945999999999,37.095259999999996,1
1137927907,18,-78.19048000000001,38.686679999999996,2
1137935629,111,-77.51535,36.7002,1
1137956242,400,-77.25588,38.80729,1
1137956246,227,-77.2531,38.809090000000005,1
1137956801,128,-77.37111999999999,37.826190000000004,1
1137956890,119,-77.08136,37.0382,1
1137957377,50,-77.45588000000001,37.76039,1
1137960256,167,-76.33679000000001,36.70666,3
1137962445,37,-78.07728,37.41766,1
1137962683,199,-76.27205,36.75547,1
1137962752,36,-78.10947,37.33475,1
1138029976,242,-79.63453,37.259679999999996,1
1138033065,55,-79.59335,37.21452,1
1138091427,158,-78.00765,39.24425,1
1138092141,90,-78.00104,39.16466,1
1138095084,437,-76.2709,36.75227,2
1138099940,220,-78.09241,38.52218,1
1138109465,416,-78.09073000000001,39.22575,1
1138111437,27,-77.93775,38.46635,1
1138144762,154,-77.99486,38.46148,1
1138146393,54,-77.29014000000001,36.85673,1
1138146898,179,-76.32571,36.82656,1
1138152534,162,-76.32667,36.83289,2
1138177033,394,-76.78921,37.42896,1
1138185164,150,-79.21166,37.30017,1
1138194578,738,-76.09098,36.83886,10
1138194807,167,-76.37082,36.80288,1
1138195028,313,-79.1085,38.16644,1
1138195086,63,-79.16518,37.38755,1
1138195129,186,-79.1974,37.36412,2
1138195240,473,-79.21571,37.3744,1
1138195307,274,-79.22254000000001,37.39185,1
1138307186,212,-76.22655,36.70407,2
1138312459,103,-77.43947,38.14227,1
1138312469,9,-79.9778,36.74884,1
1138324532,216,-77.36528,37.8539,1
1138325564,253,-77.34966,37.9296,1
1138325611,189,-77.91313000000001,38.63777,1
1138363354,43,-76.99922,37.32546,1
1138376308,264,-78.03799000000001,39.1016,1
1138436318,24,-77.4459,37.72319,1
1138459494,9,-77.44819,37.71707,1
1138985390,45,-77.49812,38.80687,1
1139376850,59,-75.53003000000001,37.98053,2
1139376945,38,-75.54094,37.99988,1
1139377552,79,-75.61093000000001,37.77857,1
1139377755,411,-77.63705,39.28431,1
1139377987,189,-75.74266999999999,37.64963,3
1139378328,89,-77.63169,39.30676,1
1139378686,197,-75.55856999999999,37.876290000000004,1
1139378695,241,-75.80929,37.54932,1
1139379194,146,-78.463,38.0992,1
1139379511,81,-75.54044,37.94527,1
1139380197,33,-75.54906,37.90422,2
1139380508,264,-75.78536,37.58528,1
1139381196,167,-75.75147,37.636559999999996,1
1139381875,852,-78.44474,38.03085,1
1139382015,103,-78.68087,37.921929999999996,1
1139382024,192,-75.60469,37.78949,1
1139382769,32,-78.42938000000001,38.01925,1
1139383106,74,-75.6494,37.73492,1
1139414316,58,-78.63558,37.96792,1
1139414737,71,-78.45284000000001,38.033770000000004,2
1139414828,64,-75.58825,37.81928,1
1139415009,135,-78.41042,38.17033,1
1139415019,208,-75.72631,37.67427,1
1139415687,288,-78.41796,38.15851,1
1139415826,248,-78.44183000000001,38.12652,4
1139416615,49,-75.57262,37.8383,1
1139416995,152,-79.79744000000001,37.821909999999995,1
1139417448,130,-78.41937,38.156279999999995,1
1139421643,85,-78.43483,38.13201,1
1139423892,90,-77.88715,37.35873,1
1139425172,80,-77.92934,37.36855,1
1139426055,30,-77.91558,37.37103,1
1139426470,194,-77.90685,37.368970000000004,2
1139427537,186,-78.42759000000001,38.143370000000004,2
1139455501,66,-78.03537,37.32235,1
1139455654,83,-78.06348,37.31296,1
1139455664,211,-79.01371,37.62123,1
1139455695,41,-78.70344,37.89116,1
1139455742,516,-79.07088,37.49345,1
1139455793,15,-78.0649,37.3124,1
1139456544,87,-78.6945,37.901109999999996,1
1139462530,267,-76.40759,37.445409999999995,2
1139464490,97,-76.32228,37.43878,1
1139464551,158,-76.41112,37.49556,1
1139467246,672,-76.43706,37.49239,1
1139495688,486,-76.39153,37.12786,1
1139528781,272,-78.47051,38.087379999999996,1
1139529605,212,-78.69669,37.278929999999995,1
1139608970,26,-78.95675,38.24865,1
1139609151,226,-78.84818,37.363659999999996,1
1139609484,13,-79.03675,38.1282,1
1139610430,239,-79.62266,37.35113,1
1139611635,187,-79.72808,37.38308,2
1139612018,217,-79.43549,37.31928,1
1139612367,58,-79.54972,37.33748,1
1139612854,83,-79.30554000000001,37.30584,1
1139614143,98,-79.49521999999999,37.323159999999994,1
1139621094,385,-79.88525,37.35785,1
1139621113,112,-79.88521,37.35885,1
1139623173,92,-79.88381,37.35188,1
1139623345,68,-79.91301999999999,37.409420000000004,1
1139623487,60,-79.91199,37.40191,1
1139626200,27,-79.87758000000001,37.49221,1
1139669955,75,-79.91281,37.40299,1
1139670042,30,-77.69549,36.764109999999995,1
1139670572,23,-77.86352,36.74785,1
1139670767,45,-77.80798,36.78111,2
1139671002,17,-77.86681999999999,36.74716,1
1139671022,274,-79.85486999999999,37.5512,1
1139672717,91,-77.7774,36.779140000000005,1
1139673852,101,-82.09998,37.27802,3
1139674228,123,-82.10858,37.25164,1
1139677081,73,-82.16209,37.310140000000004,1
1139677440,84,-82.10118,37.25912,1
1139678500,107,-81.9541,37.19401,1
1139680864,193,-79.00989,37.3648,1
1139683300,208,-79.16767,37.27966,3
1139684602,391,-79.02046,37.3719,1
1139684785,55,-79.22700999999999,37.15615,1
1139685551,306,-79.31184,37.12601,1
1139685874,76,-79.23192,37.146840000000005,1
1139723677,840,-79.27906,37.3052,1
1139724144,105,-79.1899,37.325179999999996,1
1139728338,10,-77.49284,37.97685,1
1139728351,61,-79.18848,37.31807,2
1139728392,107,-79.20475,37.1822,1
1139728453,76,-77.14505,38.13214,1
1139728459,314,-77.49257,37.983959999999996,1
1139730642,30,-77.20008,38.16291,2
1139732514,207,-77.42286,37.978609999999996,2
1139732952,152,-79.08939000000001,37.391709999999996,1
1139734007,207,-77.34597,38.05771,1
1139736429,137,-80.47724000000001,36.71958,1
1139736783,109,-80.70533,36.65528,1
1139741446,194,-78.49736,36.95577,1
1139742088,24,-80.76699,36.74719,1
1139782303,115,-79.91887,37.29554,1
1139783008,52,-78.56051,36.88002,1
1139784272,260,-79.81208000000001,37.3715,1
1139789531,805,-76.22058,36.79045,1
1139792495,97,-76.44574,36.7764,2
1139794309,168,-76.43085,36.80847,1
1139794989,120,-76.43164,36.8132,2
1139798935,77,-79.85852,37.33597,1
1139800609,153,-76.43306,36.82472,1
1139800747,63,-79.85416,37.33854,2
1139830187,531,-77.51718000000001,37.482929999999996,3
1139830282,398,-77.46591,37.439240000000005,1
1139830688,33,-77.42775,37.418409999999994,1
1139831742,389,-77.655,37.408590000000004,1
1139831842,904,-77.39363,37.3047,1
1139832602,1274,-77.45647,37.44083,2
1139834848,179,-77.66195,37.40508,3
1139835900,70,-77.97183000000001,39.17086,1
1139835901,506,-77.42941,37.37792,1
1139835902,349,-77.52711,37.507290000000005,2
1139836253,76,-77.91385,39.13138,1
1139837231,131,-77.92584000000001,39.13475,1
1139839075,258,-78.02173,39.17333,1
1139840853,197,-77.86896,39.117490000000004,2
1139841324,46,-78.00885,39.16932,1
1139841459,177,-77.86648000000001,39.11549,1
1139942982,140,-79.83686999999999,37.35414,1
1139942983,222,-77.39331999999999,37.24472,6
1139943318,112,-78.03699,38.456309999999995,1
1139943562,65,-79.31558000000001,36.58081,1
1139943738,318,-77.63346999999999,37.17629,2
1139943888,103,-79.35248,36.58275,1
1139944863,130,-77.86131,37.14378,1
1139945177,194,-77.54517,37.19422,1
1139945493,49,-77.74253,37.14436,1
1139946798,54,-77.56094,37.19625,1
1139947107,110,-79.44065,36.54468,1
1139950390,148,-79.34395,36.581109999999995,1
1139951992,95,-77.57428,37.193490000000004,1
1139953653,80,-77.5579,36.705940000000005,1
1139954142,101,-77.50664,37.19348,1
1139956518,3,-77.54711,36.7066,1
1139956561,210,-76.82304,37.85881,1
1139956609,132,-77.01006,38.06557,1
1139956734,29,-76.34985999999999,36.722390000000004,1
1139971001,310,-76.87817,37.894709999999996,2
1139976356,128,-77.05608000000001,38.0762,1
1139976431,74,-77.5126,37.26905,1
1140032059,50,-77.06904,38.08677,1
1140032210,83,-76.94258,37.829409999999996,1
1140032235,258,-76.81295,37.85407,1
1140032286,85,-76.86932,37.90015,1
1140032590,129,-77.77245,38.73321,2
1140032602,21,-77.99203,38.90767,1
1140032649,219,-77.80124,38.59592,1
1140033778,173,-77.70754000000001,38.50693,1
1140034891,16,-77.74283,38.56113,1
1140037982,79,-76.86426,37.90726,1
1140038509,118,-77.79316,38.67157,1
1140038711,205,-76.86076,37.91285,1
1140039927,40,-77.73116999999999,38.5445,1
1140040077,54,-77.72973,38.53723,1
1140041497,49,-77.80476,38.64247,1
1140041891,99,-77.68983,38.49804,1
1140044604,21,-77.80297,38.63823,1
1140046823,282,-77.82422,38.77554,1
1140052529,254,-77.66512,38.45837,2
1140053305,511,-77.73916,38.75837,1
1140112251,220,-77.65354,38.44696,1
1140112262,209,-77.78158,38.72251,1
1140112629,78,-79.95371999999999,37.11414,1
1140112818,34,-79.87576999999999,37.0135,2
1140112840,85,-79.88020999999999,36.95454,2
1140113227,29,-79.90025,37.07224,3
1140113509,206,-79.88051,37.01832,1
1140113511,25,-79.89663,37.071220000000004,1
1140113628,102,-79.89435999999999,37.07014,1
1140113652,111,-79.86627,36.89112,1
1140113732,130,-79.88355,37.05782,1
1140117017,128,-78.21909000000001,39.25786,1
1140117085,121,-78.30841,39.397459999999995,1
1140122365,310,-78.11333,39.186659999999996,1
1140123367,49,-78.29307,39.235009999999996,1
1140124967,153,-78.2988,39.38286,3
1140128491,579,-78.13539,39.184670000000004,1
1140129410,76,-78.11289000000001,39.24386,1
1140130638,3,-78.19438000000001,39.19677,1
1140134908,184,-78.19996,39.227959999999996,1
1140183229,36,-78.13984,39.216590000000004,1
1140183288,143,-78.17645999999999,39.21228,1
1140183308,193,-78.19418,39.21888,2
